geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
1007,-23.550392524842728,-46.63730164071784,sao paulo,SP
1050,-23.54891736303305,-46.642520665704815,são paulo,SP
1013,-23.546420999999995,-46.63436151110851,sao paulo,SP
1023,-23.541081532632955,-46.63084531784219,são paulo,SP
1040,-23.540111706359266,-46.63701681043339,sao paulo,SP
1020,-23.55221844546711,-46.62813104954122,sao paulo,SP
1046,-23.54535489177092,-46.64401432180168,são paulo,SP
1042,-23.54505164917197,-46.64007245239201,sao paulo,SP
1036,-23.54045127670386,-46.64357021994927,sao paulo,SP
1003,-23.5490832616594,-46.63486400979368,são paulo,SP
1041,-23.54320753981771,-46.64090617831388,são paulo,SP
1020,-23.55140820483005,-46.62918062378098,sao paulo,SP
1027,-23.537909232298507,-46.632375550233725,sao paulo,SP
1019,-23.551500510127543,-46.63131236649549,sao paulo,SP
1042,-23.5448295725663,-46.640353568959625,sao paulo,SP
1050,-23.549773516504185,-46.64559900666509,são paulo,SP
1038,-23.545100693029053,-46.64157805482135,sao paulo,SP
1021,-23.544184662502165,-46.63264375243805,sao paulo,SP
1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
1010,-23.54651967554392,-46.63537497475324,sao paulo,SP
1032,-23.53701970912921,-46.63435857175824,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1020,-23.55254746378896,-46.63038052553523,sao paulo,SP
1032,-23.5398418758395,-46.63514797691531,sao paulo,SP
1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
1012,-23.54711929087078,-46.63488111172018,sao paulo,SP
1010,-23.54536151393884,-46.6346895341229,sao paulo,SP
1047,-23.54561984263372,-46.640326243407,sao paulo,SP
1031,-23.544207,-46.63628100000001,sao paulo,SP
1024,-23.541389521053937,-46.62989908781218,são paulo,SP
1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
1003,-23.5489755545329,-46.63532199708581,sao paulo,SP
1047,-23.546444292515563,-46.6416031999826,sao paulo,SP
1027,-23.538670334439413,-46.62934557285476,sao paulo,SP
1050,-23.549847516244395,-46.64562246058632,sao paulo,SP
1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
1004,-23.54918138051819,-46.63482185844542,sao paulo,SP
1042,-23.545394591176624,-46.63971870122335,sao paulo,SP
1048,-23.5469081312828,-46.63939590146579,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1049,-23.54530659310986,-46.636994571065735,sao paulo,SP
1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
1037,-23.54562128115268,-46.63929204800168,sao paulo,SP
1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
1002,-23.54813706578562,-46.63590489078997,sao paulo,SP
1042,-23.545394591176624,-46.63971870122335,sao paulo,SP
1017,-23.55001091199737,-46.63116636914989,sao paulo,SP
1001,-23.551336655288804,-46.63402699777831,sao paulo,SP
1042,-23.54487359810152,-46.64030309449483,são paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1013,-23.54723527477061,-46.63421063390853,sao paulo,SP
1033,-23.53801069386577,-46.63601039162669,sao paulo,SP
1003,-23.548960477927228,-46.63617216180967,sao paulo,SP
1010,-23.54565700582837,-46.63457024562871,sao paulo,SP
1007,-23.550776601448405,-46.63639141479597,sao paulo,SP
1020,-23.551192393559933,-46.62828994310116,sao paulo,SP
1029,-23.540886,-46.632850485573286,sao paulo,SP
1023,-23.541866885913883,-46.631416656818026,sao paulo,SP
1036,-23.543961695799023,-46.63725596557798,sao paulo,SP
1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
1042,-23.54405175852623,-46.641353894108185,sao paulo,SP
1037,-23.54580760698832,-46.63960229254423,sao paulo,SP
1016,-23.549283671100515,-46.63148490091751,sao paulo,SP
1048,-23.547052131282804,-46.639477959749584,são paulo,SP
1025,-23.54040852242101,-46.63149317466289,são paulo,SP
1008,-23.54481303802871,-46.63517842186512,sao paulo,SP
1042,-23.545949119754194,-46.64038040172743,sao paulo,SP
1004,-23.54918138051819,-46.63482185844542,sao paulo,SP
1030,-23.53652807216227,-46.63302310545912,sao paulo,SP
1021,-23.54516769470249,-46.63224867958328,sao paulo,SP
1014,-23.545948945322863,-46.63350149901904,sao paulo,SP
1047,-23.546444292515563,-46.6416031999826,são paulo,SP
1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
1030,-23.54365790536092,-46.6335452993249,são paulo,SP
1015,-23.54956898779498,-46.62908488080666,sao paulo,SP
1014,-23.54636265277865,-46.63367640091752,sao paulo,SP
1042,-23.543774559813013,-46.64177212614691,sao paulo,SP
1004,-23.55046690313923,-46.63523313973692,sao paulo,SP
1030,-23.53652807216227,-46.63302310545912,são paulo,SP
1033,-23.54294999999996,-46.63529999999997,sao paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1030,-23.53652807216227,-46.63302310545912,sao paulo,SP
1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
1028,-23.536250716631045,-46.63202803358529,sao paulo,SP
1020,-23.5523765589763,-46.62929189217496,sao paulo,SP
1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
1036,-23.543825637515205,-46.637489965577984,sao paulo,SP
1048,-23.547052131282804,-46.639477959749584,sao paulo,SP
1027,-23.537946206763287,-46.63220455023373,sao paulo,SP
1021,-23.544870139332875,-46.6323768953776,sao paulo,SP
1033,-23.54032130474925,-46.636394815973325,são paulo,SP
1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
1007,-23.55092535858965,-46.63591116180967,sao paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
1046,-23.54532011933758,-46.64406863434122,sao paulo,SP
1035,-23.54098377450212,-46.642568531063326,sao paulo,SP
1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
1045,-23.54275397723474,-46.64148202608349,sao paulo,SP
1019,-23.551500510127543,-46.63131236649549,são paulo,SP
1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
1046,-23.5463617507646,-46.64307284055626,sao paulo,SP
1012,-23.54711929087078,-46.63488111172018,sao paulo,SP
1001,-23.549779299469115,-46.6339571183853,são paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1026,-23.54001724395527,-46.62974091312255,sao paulo,SP
1021,-23.54091423619365,-46.63213975243804,sao paulo,SP
1041,-23.544598893415696,-46.63915216818633,sao paulo,SP
1005,-23.54977002637195,-46.63583891548848,sao paulo,SP
1021,-23.544184662502165,-46.63264375243805,são paulo,SP
1001,-23.551336655288804,-46.63402699777831,sao paulo,SP
1005,-23.549980033585307,-46.63476783166945,são paulo,SP
1045,-23.541794423538555,-46.64277789439665,sao paulo,SP
1048,-23.547006156818014,-46.639455459749584,são paulo,SP
1049,-23.547378373853096,-46.63881261379765,sao paulo,SP
1022,-23.544497629753597,-46.631461751457095,sao paulo,SP
1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
1050,-23.548723167349607,-46.64160299584504,sao paulo,SP
1023,-23.542959247850412,-46.631904601159945,sao paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
1028,-23.534879478157738,-46.639559272120486,sao paulo,SP
1046,-23.54510615208616,-46.64381018541167,são paulo,SP
1001,-23.550497706907517,-46.63433817805407,sao paulo,SP
1003,-23.54904445268046,-46.63518261226844,sao paulo,SP
1035,-23.54098377450212,-46.642568531063326,sao paulo,SP
1013,-23.547325128224376,-46.63418378613892,sao paulo,SP
1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
1027,-23.537706024150243,-46.63034353621102,são paulo,SP
1030,-23.54296140605341,-46.63319578183975,sao paulo,SP
1041,-23.54349553981771,-46.64052367831388,sao paulo,SP
1050,-23.54891736303305,-46.642520665704815,são paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1046,-23.54588427921401,-46.64316319124004,sao paulo,SP
1001,-23.550263371631395,-46.63419639384839,são paulo,SP
1032,-23.541381136274456,-46.63552281556929,sao paulo,SP
1022,-23.544310431040376,-46.632278959893824,sao paulo,SP
1043,-23.54673076103639,-46.64072388787578,sao paulo,SP
1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
1014,-23.546065945322862,-46.63347449901905,são paulo,SP
1022,-23.544280236741912,-46.63081904801204,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,são paulo,SP
1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,são paulo,SP
1016,-23.54942699475266,-46.631921331563774,sao paulo,SP
1012,-23.54663965084541,-46.63496394656362,sao paulo,SP
1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
1020,-23.552495528997667,-46.63206,sao paulo,SP
1020,-23.552495528997667,-46.63206,sao paulo,SP
1019,-23.551387491805688,-46.63143237370885,sao paulo,SP
1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
1032,-23.54246023535693,-46.63618792951116,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
1039,-23.539819023861785,-46.63696720497428,sao paulo,SP
1033,-23.54294999999996,-46.63529999999997,sao paulo,SP
1009,-23.549074826533555,-46.63756198557327,sao paulo,SP
1019,-23.5515057171793,-46.63111196142304,sao paulo,SP
1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
1014,-23.54636265277865,-46.63367640091752,sao paulo,SP
1009,-23.546340513734236,-46.63623850320264,são paulo,SP
1012,-23.548945985189437,-46.63467113292871,sao paulo,SP
1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
1032,-23.540742303912527,-46.63557063864037,são paulo,SP
1001,-23.550497706907517,-46.63433817805407,sao paulo,SP
1033,-23.540159399936574,-46.63548454731953,sao paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1034,-23.542995562878023,-46.63757566934563,sao paulo,SP
1025,-23.53831532619036,-46.6271321114026,são paulo,SP
1027,-23.53778976963473,-46.63043882598531,sao paulo,SP
1031,-23.542222369409696,-46.63567165652957,sao paulo,SP
1023,-23.541866885913883,-46.631416656818026,são paulo,SP
1008,-23.54635748626577,-46.63617648958398,sao paulo,SP
1007,-23.551083240637045,-46.63570400444339,sao paulo,SP
1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1050,-23.54874766250217,-46.64239136704376,sao paulo,SP
1028,-23.5364247238444,-46.63138992423106,sao paulo,SP
1035,-23.542765908036525,-46.63961343105309,sao paulo,SP
1050,-23.54857284791384,-46.64350528183976,sao paulo,SP
1046,-23.54535489177092,-46.64401432180168,sao paulo,SP
1023,-23.543690196779963,-46.63209105926476,sao paulo,SP
1044,-23.544475407986656,-46.64244051581169,sao paulo,SP
1005,-23.54875839078997,-46.6384109454671,sao paulo,SP
1007,-23.550357583126537,-46.63738264071787,sao paulo,SP
1049,-23.547765310577624,-46.64021604302036,sao paulo,SP
1027,-23.53854376770149,-46.63006039148245,sao paulo,SP
1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
1023,-23.541777387183288,-46.63065304010618,sao paulo,SP
1050,-23.55073674632121,-46.64337116570483,sao paulo,SP
1005,-23.54875839078997,-46.6384109454671,sao paulo,SP
1014,-23.546128054677126,-46.63353151540766,sao paulo,SP
1015,-23.54797349999999,-46.6334685,sao paulo,SP
1035,-23.54098377450212,-46.642568531063326,são paulo,SP
1034,-23.542391912574285,-46.63652250098094,sao paulo,SP
1023,-23.54304024785041,-46.63192260115993,sao paulo,SP
1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
1012,-23.548016567026384,-46.63455347209884,sao paulo,SP
1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1037,-23.54586691428615,-46.639685399390586,sao paulo,SP
1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
1034,-23.54214394725612,-46.63745558840666,sao paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
1028,-23.536027749379617,-46.632878533585306,sao paulo,SP
1027,-23.538560793236705,-46.62998839148246,sao paulo,SP
1028,-23.5364247238444,-46.63138992423106,são paulo,SP
1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
1046,-23.54711381127012,-46.64569331848347,sao paulo,SP
1018,-23.550218647763327,-46.63188,sao paulo,SP
1046,-23.54638197224308,-46.642893706619056,sao paulo,SP
1018,-23.550218647763327,-46.63188,sao paulo,SP
1034,-23.54214394725612,-46.63745558840666,sao paulo,SP
1031,-23.537304315614183,-46.63386243849112,sao paulo,SP
1036,-23.54027250262573,-46.64390844295695,sao paulo,SP
1020,-23.551247650297142,-46.6283315424721,sao paulo,SP
1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
1017,-23.548851827918533,-46.63120714847948,sao paulo,SP
1027,-23.537744895089144,-46.62934441534424,sao paulo,SP
1020,-23.552494470713864,-46.631394,sao paulo,SP
1026,-23.540654472935568,-46.62894329724743,sao paulo,SP
1037,-23.544342240637054,-46.638345018033405,sao paulo,SP
1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
1021,-23.544601267331373,-46.63253954514836,sao paulo,SP
1050,-23.54880166250217,-46.64237336704375,sao paulo,SP
1017,-23.54863222315192,-46.63136889537759,sao paulo,SP
1031,-23.541997726613936,-46.63482435968365,sao paulo,SP
1048,-23.546167438253743,-46.638926759911215,são paulo,SP
1032,-23.53804609686077,-46.63465884583635,são paulo,SP
1045,-23.54275397723474,-46.64148202608349,sao paulo,SP
1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
1033,-23.54294999999996,-46.63529999999997,sao paulo,SP
1002,-23.54831797807146,-46.63542110199666,sao paulo,SP
1023,-23.5390214074384,-46.63072986511052,sao paulo,SP
1045,-23.54230306549716,-46.64280268887412,sao paulo,SP
1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
1050,-23.54896235221301,-46.64394260407413,sao paulo,SP
1017,-23.55001091199737,-46.63116636914989,sao paulo,SP
1015,-23.54956898779498,-46.62908488080666,são paulo,SP
1040,-23.543111356853643,-46.64104437508053,são paulo,SP
1042,-23.545322455998683,-46.63972284595194,são paulo,SP
1002,-23.548878451007027,-46.634003628224384,sao paulo,SP
1032,-23.54180873604943,-46.63504906396794,sao paulo,SP
1050,-23.549433308067456,-46.64461567513988,sao paulo,SP
1030,-23.538399296150907,-46.632887607680814,sao paulo,SP
1037,-23.543137194010004,-46.637608610595,são paulo,SP
1003,-23.5489584902063,-46.63486176165939,sao paulo,SP
1034,-23.543308492339516,-46.63846917609737,sao paulo,SP
1033,-23.536859249235395,-46.635793333342896,sao paulo,SP
1014,-23.54636265277865,-46.63367640091752,sao paulo,SP
1004,-23.550765432973616,-46.635323406601664,sao paulo,SP
1033,-23.540159399936574,-46.63548454731953,são paulo,SP
1035,-23.54020455565808,-46.64414705704306,sao paulo,SP
1014,-23.54681642028706,-46.63344674886627,são paulo,SP
1049,-23.547792310577627,-46.6405883119626,sao paulo,SP
1041,-23.54349553981771,-46.64052367831388,sao paulo,SP
1005,-23.54947149598929,-46.63740387774824,sao paulo,SP
1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
1027,-23.537863257833735,-46.632533050233725,sao paulo,SP
1017,-23.54968991921072,-46.63051281086609,sao paulo,SP
1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
1050,-23.549844542039416,-46.645819758122194,sao paulo,SP
1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
1050,-23.548755593946588,-46.642789203733535,sao paulo,SP
1012,-23.54691229087077,-46.63494058618495,são paulo,SP
1048,-23.547634911449112,-46.641159240637045,sao paulo,SP
1045,-23.542925000621707,-46.643423947383695,sao paulo,SP
1034,-23.54214394725612,-46.63745558840666,sao paulo,SP
1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
1027,-23.53801519954993,-46.63194741104508,sao paulo,SP
1046,-23.54638197224308,-46.642893706619056,são paulo,SP
1032,-23.5398418758395,-46.63514797691531,sao paulo,SP
1045,-23.54230306549716,-46.64280268887412,sao paulo,SP
1042,-23.54504537246811,-46.640187927145234,sao paulo,SP
1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
1009,-23.546340513734236,-46.63623850320264,sao paulo,SP
1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
1021,-23.544870139332875,-46.6323768953776,sao paulo,SP
1026,-23.539439503750906,-46.63306386663973,são paulo,SP
1007,-23.550545524842725,-46.63694164071784,sao paulo,SP
1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
1023,-23.542318875382307,-46.63085321481338,sao paulo,SP
1036,-23.543825637515205,-46.637489965577984,sao paulo,SP
1048,-23.546871901465792,-46.63943652582367,sao paulo,SP
1046,-23.54608112703553,-46.64482029837157,são paulo,SP
1050,-23.5506287463212,-46.64334972398863,sao paulo,SP
1041,-23.544638172081456,-46.63920081349181,são paulo,SP
1027,-23.53801519954993,-46.63194741104508,sao paulo,SP
1032,-23.5398418758395,-46.63514797691531,sao paulo,SP
1001,-23.550497706907517,-46.63433817805407,sao paulo,SP
1023,-23.54408619677996,-46.63215953372953,sao paulo,SP
1032,-23.540742303912527,-46.63557063864037,sao paulo,SP
1034,-23.542995562878023,-46.63757566934563,sao paulo,SP
1035,-23.5439473297362,-46.63739650167344,sao paulo,SP
1023,-23.54357074493623,-46.6320114590571,são paulo,SP
1036,-23.53975390802412,-46.64480666210705,sao paulo,SP
1046,-23.547190641410356,-46.64292284776962,sao paulo,SP
1023,-23.54133390452421,-46.63082990175424,sao paulo,SP
1027,-23.53785276963473,-46.6304668842691,sao paulo,SP
1037,-23.543137194010004,-46.637608610595,sao paulo,SP
